GEO_ID,NAME,H002001,H002001ERR,H002002,H002003,H002004,H002005,H002006
1400000US24031705701,"Census Tract 7057.01, Montgomery County, Maryland",1927,null,1927,1927,0,0,0
1400000US24031705702,"Census Tract 7057.02, Montgomery County, Maryland",1853,null,1853,1853,0,0,0
1400000US24031705800,"Census Tract 7058, Montgomery County, Maryland",2378,null,2378,2378,0,0,0
1400000US24031705901,"Census Tract 7059.01, Montgomery County, Maryland",1700,null,1700,1700,0,0,0
1400000US24031705902,"Census Tract 7059.02, Montgomery County, Maryland",1573,null,1573,1573,0,0,0
1400000US24031705903,"Census Tract 7059.03, Montgomery County, Maryland",1597,null,1597,1597,0,0,0
1400000US24031706005,"Census Tract 7060.05, Montgomery County, Maryland",1687,null,1687,1687,0,0,0
1400000US24031706007,"Census Tract 7060.07, Montgomery County, Maryland",2420,null,2420,2420,0,0,0
1400000US24031706008,"Census Tract 7060.08, Montgomery County, Maryland",1835,null,1835,1835,0,0,0
1400000US24031706009,"Census Tract 7060.09, Montgomery County, Maryland",1947,null,1947,1947,0,0,0
1400000US24031706010,"Census Tract 7060.10, Montgomery County, Maryland",1120,null,1120,1120,0,0,0
1400000US24031706011,"Census Tract 7060.11, Montgomery County, Maryland",1871,null,1871,1871,0,0,0
1400000US24031706012,"Census Tract 7060.12, Montgomery County, Maryland",1789,null,1789,1789,0,0,0
1400000US24031706013,"Census Tract 7060.13, Montgomery County, Maryland",984,null,984,984,0,0,0
1400000US24033800102,"Census Tract 8001.02, Prince George's County, Maryland",1455,null,1455,1455,0,0,0
1400000US24033800103,"Census Tract 8001.03, Prince George's County, Maryland",950,null,950,950,0,0,0
1400000US24033800105,"Census Tract 8001.05, Prince George's County, Maryland",1418,null,1418,1418,0,0,0
1400000US24033800106,"Census Tract 8001.06, Prince George's County, Maryland",1132,null,1132,1132,0,0,0
1400000US24033800108,"Census Tract 8001.08, Prince George's County, Maryland",1750,null,1750,1750,0,0,0
1400000US24033800109,"Census Tract 8001.09, Prince George's County, Maryland",1525,null,1525,1525,0,0,0
1400000US24033800203,"Census Tract 8002.03, Prince George's County, Maryland",1516,null,1516,1516,0,0,0
1400000US24033800206,"Census Tract 8002.06, Prince George's County, Maryland",1597,null,1596,1596,0,1,0
1400000US24033800208,"Census Tract 8002.08, Prince George's County, Maryland",2668,null,2668,2668,0,0,0
1400000US24033800209,"Census Tract 8002.09, Prince George's County, Maryland",1765,null,1765,1765,0,0,0
1400000US24033800210,"Census Tract 8002.10, Prince George's County, Maryland",1296,null,1296,1296,0,0,0
1400000US24033800211,"Census Tract 8002.11, Prince George's County, Maryland",1439,null,1439,1439,0,0,0
1400000US24033800212,"Census Tract 8002.12, Prince George's County, Maryland",1829,null,1829,1829,0,0,0
1400000US24033800213,"Census Tract 8002.13, Prince George's County, Maryland",1915,null,1915,1915,0,0,0
1400000US24033800214,"Census Tract 8002.14, Prince George's County, Maryland",1187,null,1187,1187,0,0,0
1400000US24033800215,"Census Tract 8002.15, Prince George's County, Maryland",1105,null,1105,1105,0,0,0
1400000US24033800401,"Census Tract 8004.01, Prince George's County, Maryland",922,null,922,922,0,0,0
1400000US24033800402,"Census Tract 8004.02, Prince George's County, Maryland",1917,null,1917,1917,0,0,0
1400000US24033800403,"Census Tract 8004.03, Prince George's County, Maryland",1347,null,1347,1347,0,0,0
1400000US24033800408,"Census Tract 8004.08, Prince George's County, Maryland",2148,null,2148,2148,0,0,0
1400000US24033800409,"Census Tract 8004.09, Prince George's County, Maryland",2234,null,2234,2234,0,0,0
1400000US24033800410,"Census Tract 8004.10, Prince George's County, Maryland",1793,null,1779,1779,0,14,0
1400000US24033800411,"Census Tract 8004.11, Prince George's County, Maryland",1434,null,1370,1370,0,64,0
1400000US24033800412,"Census Tract 8004.12, Prince George's County, Maryland",1165,null,1165,1165,0,0,0
1400000US24033800413,"Census Tract 8004.13, Prince George's County, Maryland",1417,null,1417,1417,0,0,0
1400000US24033800504,"Census Tract 8005.04, Prince George's County, Maryland",1761,null,1744,1744,0,17,0
1400000US24033800505,"Census Tract 8005.05, Prince George's County, Maryland",1019,null,1019,1019,0,0,0
1400000US24033800507,"Census Tract 8005.07, Prince George's County, Maryland",1120,null,608,608,0,512,0
1400000US24033800509,"Census Tract 8005.09, Prince George's County, Maryland",3644,null,3643,3643,0,1,0
1400000US24033800511,"Census Tract 8005.11, Prince George's County, Maryland",1991,null,1991,1991,0,0,0
1400000US24033800513,"Census Tract 8005.13, Prince George's County, Maryland",1891,null,1891,1891,0,0,0
1400000US24033800514,"Census Tract 8005.14, Prince George's County, Maryland",1525,null,1525,1525,0,0,0
1400000US24033800515,"Census Tract 8005.15, Prince George's County, Maryland",1585,null,1585,1585,0,0,0
1400000US24033800516,"Census Tract 8005.16, Prince George's County, Maryland",1680,null,1680,1680,0,0,0
1400000US24033800517,"Census Tract 8005.17, Prince George's County, Maryland",1722,null,1722,1722,0,0,0
1400000US24033800518,"Census Tract 8005.18, Prince George's County, Maryland",1083,null,1083,1083,0,0,0
1400000US24033800519,"Census Tract 8005.19, Prince George's County, Maryland",1390,null,1390,1390,0,0,0
1400000US24033800520,"Census Tract 8005.20, Prince George's County, Maryland",991,null,991,991,0,0,0
1400000US24033800601,"Census Tract 8006.01, Prince George's County, Maryland",696,null,675,675,0,21,0
1400000US24033800604,"Census Tract 8006.04, Prince George's County, Maryland",594,null,253,253,0,341,0
1400000US24033800605,"Census Tract 8006.05, Prince George's County, Maryland",1519,null,1287,1287,0,232,0
1400000US24033800606,"Census Tract 8006.06, Prince George's County, Maryland",2540,null,2540,2540,0,0,0
1400000US24033800607,"Census Tract 8006.07, Prince George's County, Maryland",2032,null,2028,2028,0,4,0
1400000US24033800608,"Census Tract 8006.08, Prince George's County, Maryland",1247,null,1247,1247,0,0,0
1400000US24033800701,"Census Tract 8007.01, Prince George's County, Maryland",1894,null,1653,1653,0,241,0
1400000US24033800704,"Census Tract 8007.04, Prince George's County, Maryland",2001,null,1963,1963,0,38,0
1400000US24033800705,"Census Tract 8007.05, Prince George's County, Maryland",1499,null,1483,1483,0,16,0
1400000US24033800706,"Census Tract 8007.06, Prince George's County, Maryland",1215,null,1209,1209,0,6,0
1400000US24033800707,"Census Tract 8007.07, Prince George's County, Maryland",1182,null,963,963,0,219,0
1400000US24033800800,"Census Tract 8008, Prince George's County, Maryland",1345,null,0,0,0,1345,0
1400000US24033800900,"Census Tract 8009, Prince George's County, Maryland",731,null,0,0,0,731,0
1400000US24033801003,"Census Tract 8010.03, Prince George's County, Maryland",1448,null,662,662,0,786,0
1400000US24033801004,"Census Tract 8010.04, Prince George's County, Maryland",1425,null,1135,1135,0,290,0
1400000US24033801005,"Census Tract 8010.05, Prince George's County, Maryland",1253,null,1253,1253,0,0,0
1400000US24033801006,"Census Tract 8010.06, Prince George's County, Maryland",1328,null,1328,1328,0,0,0
1400000US24033801104,"Census Tract 8011.04, Prince George's County, Maryland",1385,null,1385,1385,0,0,0
1400000US24033801207,"Census Tract 8012.07, Prince George's County, Maryland",1529,null,1525,1525,0,4,0
1400000US24033801208,"Census Tract 8012.08, Prince George's County, Maryland",1334,null,1334,1334,0,0,0
1400000US24033801209,"Census Tract 8012.09, Prince George's County, Maryland",1551,null,1551,1551,0,0,0
1400000US24033801210,"Census Tract 8012.10, Prince George's County, Maryland",1524,null,1524,1524,0,0,0
1400000US24033801211,"Census Tract 8012.11, Prince George's County, Maryland",1116,null,1116,1116,0,0,0
1400000US24033801212,"Census Tract 8012.12, Prince George's County, Maryland",1127,null,1127,1127,0,0,0
1400000US24033801213,"Census Tract 8012.13, Prince George's County, Maryland",1342,null,1342,1342,0,0,0
1400000US24033801214,"Census Tract 8012.14, Prince George's County, Maryland",1704,null,1704,1704,0,0,0
1400000US24033801215,"Census Tract 8012.15, Prince George's County, Maryland",790,null,790,790,0,0,0
1400000US24033801216,"Census Tract 8012.16, Prince George's County, Maryland",1248,null,1136,1136,0,112,0
1400000US24033801217,"Census Tract 8012.17, Prince George's County, Maryland",1167,null,1167,1167,0,0,0
1400000US24033801302,"Census Tract 8013.02, Prince George's County, Maryland",1036,null,578,578,0,458,0
1400000US24033801305,"Census Tract 8013.05, Prince George's County, Maryland",1968,null,1968,1968,0,0,0
1400000US24033801307,"Census Tract 8013.07, Prince George's County, Maryland",1414,null,1414,1414,0,0,0
1400000US24033801308,"Census Tract 8013.08, Prince George's County, Maryland",1259,null,1259,1259,0,0,0
1400000US24033801309,"Census Tract 8013.09, Prince George's County, Maryland",1351,null,1351,1351,0,0,0
1400000US24033801310,"Census Tract 8013.10, Prince George's County, Maryland",2145,null,1824,1824,0,321,0
1400000US24033801311,"Census Tract 8013.11, Prince George's County, Maryland",2028,null,1397,1397,0,631,0
1400000US24033801312,"Census Tract 8013.12, Prince George's County, Maryland",1325,null,1325,1325,0,0,0
1400000US24033801313,"Census Tract 8013.13, Prince George's County, Maryland",1184,null,1184,1184,0,0,0
1400000US24033801404,"Census Tract 8014.04, Prince George's County, Maryland",2339,null,2339,2339,0,0,0
1400000US24033801405,"Census Tract 8014.05, Prince George's County, Maryland",1593,null,1593,1593,0,0,0
1400000US24033801406,"Census Tract 8014.06, Prince George's County, Maryland",1420,null,1420,1420,0,0,0
1400000US24033801407,"Census Tract 8014.07, Prince George's County, Maryland",2337,null,2337,2337,0,0,0
1400000US24033801408,"Census Tract 8014.08, Prince George's County, Maryland",1760,null,1760,1760,0,0,0
1400000US24033801409,"Census Tract 8014.09, Prince George's County, Maryland",1136,null,1136,1136,0,0,0
1400000US24033801410,"Census Tract 8014.10, Prince George's County, Maryland",1248,null,1248,1248,0,0,0
1400000US24033801411,"Census Tract 8014.11, Prince George's County, Maryland",1162,null,1162,1162,0,0,0
1400000US24033801500,"Census Tract 8015, Prince George's County, Maryland",961,null,961,961,0,0,0
1400000US24033801600,"Census Tract 8016, Prince George's County, Maryland",1237,null,1237,1237,0,0,0
1400000US24033801701,"Census Tract 8017.01, Prince George's County, Maryland",1782,null,1782,1782,0,0,0
1400000US24033801702,"Census Tract 8017.02, Prince George's County, Maryland",1793,null,1793,1793,0,0,0
1400000US24033801704,"Census Tract 8017.04, Prince George's County, Maryland",2455,null,2455,2455,0,0,0
1400000US24033801706,"Census Tract 8017.06, Prince George's County, Maryland",572,null,572,572,0,0,0
1400000US24033801707,"Census Tract 8017.07, Prince George's County, Maryland",2489,null,2489,2489,0,0,0
1400000US24033801708,"Census Tract 8017.08, Prince George's County, Maryland",1383,null,1383,1383,0,0,0
1400000US24033801801,"Census Tract 8018.01, Prince George's County, Maryland",912,null,912,912,0,0,0
1400000US24033801802,"Census Tract 8018.02, Prince George's County, Maryland",1751,null,1751,1751,0,0,0
1400000US24033801804,"Census Tract 8018.04, Prince George's County, Maryland",811,null,811,811,0,0,0
1400000US24033801805,"Census Tract 8018.05, Prince George's County, Maryland",1340,null,1340,1340,0,0,0
1400000US24033801807,"Census Tract 8018.07, Prince George's County, Maryland",2191,null,2191,2191,0,0,0
1400000US24033801808,"Census Tract 8018.08, Prince George's County, Maryland",1641,null,1641,1641,0,0,0
1400000US24033801901,"Census Tract 8019.01, Prince George's County, Maryland",1787,null,1787,1787,0,0,0
1400000US24033801904,"Census Tract 8019.04, Prince George's County, Maryland",1333,null,1333,1333,0,0,0
1400000US24033801905,"Census Tract 8019.05, Prince George's County, Maryland",2214,null,2214,2214,0,0,0
1400000US24033801906,"Census Tract 8019.06, Prince George's County, Maryland",757,null,757,757,0,0,0
1400000US24033801907,"Census Tract 8019.07, Prince George's County, Maryland",1719,null,1719,1719,0,0,0
1400000US24033801908,"Census Tract 8019.08, Prince George's County, Maryland",1430,null,1430,1430,0,0,0
1400000US24033802001,"Census Tract 8020.01, Prince George's County, Maryland",2415,null,2415,2415,0,0,0
1400000US24033802002,"Census Tract 8020.02, Prince George's County, Maryland",1493,null,1493,1493,0,0,0
1400000US24033802103,"Census Tract 8021.03, Prince George's County, Maryland",1209,null,1209,1209,0,0,0
1400000US24033802104,"Census Tract 8021.04, Prince George's County, Maryland",976,null,976,976,0,0,0
1400000US24033802106,"Census Tract 8021.06, Prince George's County, Maryland",1810,null,1810,1810,0,0,0
1400000US24033802107,"Census Tract 8021.07, Prince George's County, Maryland",1558,null,1558,1558,0,0,0
1400000US24033802201,"Census Tract 8022.01, Prince George's County, Maryland",861,null,861,861,0,0,0
1400000US24033802203,"Census Tract 8022.03, Prince George's County, Maryland",1766,null,1766,1766,0,0,0
1400000US24033802204,"Census Tract 8022.04, Prince George's County, Maryland",2242,null,2242,2242,0,0,0
1400000US24033802301,"Census Tract 8023.01, Prince George's County, Maryland",1363,null,1363,1363,0,0,0
1400000US24033802404,"Census Tract 8024.04, Prince George's County, Maryland",1960,null,1960,1960,0,0,0
1400000US24033802405,"Census Tract 8024.05, Prince George's County, Maryland",1810,null,1810,1810,0,0,0
1400000US24033802406,"Census Tract 8024.06, Prince George's County, Maryland",980,null,980,980,0,0,0
1400000US24033802407,"Census Tract 8024.07, Prince George's County, Maryland",1941,null,1941,1941,0,0,0
1400000US24033802408,"Census Tract 8024.08, Prince George's County, Maryland",835,null,835,835,0,0,0
1400000US24033802501,"Census Tract 8025.01, Prince George's County, Maryland",1447,null,1447,1447,0,0,0
1400000US24033802502,"Census Tract 8025.02, Prince George's County, Maryland",1130,null,1130,1130,0,0,0
1400000US24033802600,"Census Tract 8026, Prince George's County, Maryland",1276,null,1276,1276,0,0,0
1400000US24033802700,"Census Tract 8027, Prince George's County, Maryland",1029,null,1029,1029,0,0,0
1400000US24033802803,"Census Tract 8028.03, Prince George's County, Maryland",2139,null,2139,2139,0,0,0
1400000US24033802804,"Census Tract 8028.04, Prince George's County, Maryland",2109,null,2109,2109,0,0,0
1400000US24033802805,"Census Tract 8028.05, Prince George's County, Maryland",1805,null,1805,1805,0,0,0
1400000US24033802901,"Census Tract 8029.01, Prince George's County, Maryland",1538,null,1538,1538,0,0,0
1400000US24033803001,"Census Tract 8030.01, Prince George's County, Maryland",1137,null,1137,1137,0,0,0
1400000US24033803002,"Census Tract 8030.02, Prince George's County, Maryland",1140,null,1140,1140,0,0,0
1400000US24033803100,"Census Tract 8031, Prince George's County, Maryland",1101,null,1101,1101,0,0,0
1400000US24033803200,"Census Tract 8032, Prince George's County, Maryland",1216,null,1216,1216,0,0,0
1400000US24033803300,"Census Tract 8033, Prince George's County, Maryland",1663,null,1663,1663,0,0,0
1400000US24033803401,"Census Tract 8034.01, Prince George's County, Maryland",505,null,505,505,0,0,0
1400000US24033803402,"Census Tract 8034.02, Prince George's County, Maryland",1858,null,1858,1858,0,0,0
1400000US24033803508,"Census Tract 8035.08, Prince George's County, Maryland",1852,null,1852,1852,0,0,0
1400000US24033803509,"Census Tract 8035.09, Prince George's County, Maryland",1009,null,1009,1009,0,0,0
1400000US24033803512,"Census Tract 8035.12, Prince George's County, Maryland",2446,null,2446,2446,0,0,0
1400000US24033803513,"Census Tract 8035.13, Prince George's County, Maryland",2176,null,2176,2176,0,0,0
1400000US24033803514,"Census Tract 8035.14, Prince George's County, Maryland",2235,null,2235,2235,0,0,0
1400000US24033803516,"Census Tract 8035.16, Prince George's County, Maryland",1739,null,1739,1739,0,0,0
1400000US24033803519,"Census Tract 8035.19, Prince George's County, Maryland",2446,null,2446,2446,0,0,0
1400000US24033803520,"Census Tract 8035.20, Prince George's County, Maryland",1377,null,1377,1377,0,0,0
1400000US24033803521,"Census Tract 8035.21, Prince George's County, Maryland",1822,null,1822,1822,0,0,0
1400000US24033803522,"Census Tract 8035.22, Prince George's County, Maryland",1510,null,1510,1510,0,0,0
1400000US24033803523,"Census Tract 8035.23, Prince George's County, Maryland",1234,null,1234,1234,0,0,0
1400000US24033803524,"Census Tract 8035.24, Prince George's County, Maryland",1657,null,1657,1657,0,0,0
1400000US24033803525,"Census Tract 8035.25, Prince George's County, Maryland",1062,null,1062,1062,0,0,0
1400000US24033803526,"Census Tract 8035.26, Prince George's County, Maryland",1333,null,1333,1333,0,0,0
1400000US24033803527,"Census Tract 8035.27, Prince George's County, Maryland",1143,null,1143,1143,0,0,0
1400000US24033803601,"Census Tract 8036.01, Prince George's County, Maryland",1181,null,1181,1181,0,0,0
1400000US24033803602,"Census Tract 8036.02, Prince George's County, Maryland",681,null,681,681,0,0,0
1400000US24033803605,"Census Tract 8036.05, Prince George's County, Maryland",1996,null,1996,1996,0,0,0
1400000US24033803606,"Census Tract 8036.06, Prince George's County, Maryland",1634,null,1634,1634,0,0,0
1400000US24033803607,"Census Tract 8036.07, Prince George's County, Maryland",1060,null,1060,1060,0,0,0
1400000US24033803608,"Census Tract 8036.08, Prince George's County, Maryland",1884,null,1884,1884,0,0,0
1400000US24033803610,"Census Tract 8036.10, Prince George's County, Maryland",1047,null,1047,1047,0,0,0
1400000US24033803612,"Census Tract 8036.12, Prince George's County, Maryland",1290,null,1290,1290,0,0,0
1400000US24033803613,"Census Tract 8036.13, Prince George's County, Maryland",1997,null,1997,1997,0,0,0
1400000US24033803700,"Census Tract 8037, Prince George's County, Maryland",784,null,784,784,0,0,0
1400000US24033803801,"Census Tract 8038.01, Prince George's County, Maryland",734,null,734,734,0,0,0
1400000US24033803803,"Census Tract 8038.03, Prince George's County, Maryland",1551,null,1551,1551,0,0,0
1400000US24033803900,"Census Tract 8039, Prince George's County, Maryland",982,null,982,982,0,0,0
1400000US24033804001,"Census Tract 8040.01, Prince George's County, Maryland",2343,null,2343,2343,0,0,0
1400000US24033804002,"Census Tract 8040.02, Prince George's County, Maryland",1312,null,1312,1312,0,0,0
1400000US24033804101,"Census Tract 8041.01, Prince George's County, Maryland",1201,null,1201,1201,0,0,0
1400000US24033804102,"Census Tract 8041.02, Prince George's County, Maryland",2135,null,2135,2135,0,0,0
1400000US24033804200,"Census Tract 8042, Prince George's County, Maryland",1201,null,1201,1201,0,0,0
1400000US24033804300,"Census Tract 8043, Prince George's County, Maryland",1337,null,1337,1337,0,0,0
1400000US24033804400,"Census Tract 8044, Prince George's County, Maryland",915,null,915,915,0,0,0
1400000US24033804600,"Census Tract 8046, Prince George's County, Maryland",1030,null,1030,1030,0,0,0
1400000US24033804700,"Census Tract 8047, Prince George's County, Maryland",1358,null,1358,1358,0,0,0
1400000US24033804801,"Census Tract 8048.01, Prince George's County, Maryland",1330,null,1330,1330,0,0,0
1400000US24033804802,"Census Tract 8048.02, Prince George's County, Maryland",1109,null,1109,1109,0,0,0
1400000US24033804900,"Census Tract 8049, Prince George's County, Maryland",1501,null,1501,1501,0,0,0
1400000US24033805000,"Census Tract 8050, Prince George's County, Maryland",2292,null,2292,2292,0,0,0
1400000US24033805101,"Census Tract 8051.01, Prince George's County, Maryland",1298,null,1298,1298,0,0,0
1400000US24033805201,"Census Tract 8052.01, Prince George's County, Maryland",1362,null,1362,1362,0,0,0
1400000US24033805202,"Census Tract 8052.02, Prince George's County, Maryland",1289,null,1289,1289,0,0,0
1400000US24033805500,"Census Tract 8055, Prince George's County, Maryland",1213,null,1213,1213,0,0,0
1400000US24033805601,"Census Tract 8056.01, Prince George's County, Maryland",1678,null,1678,1678,0,0,0
1400000US24033805602,"Census Tract 8056.02, Prince George's County, Maryland",1320,null,1320,1320,0,0,0
1400000US24033805700,"Census Tract 8057, Prince George's County, Maryland",1811,null,1811,1811,0,0,0
1400000US24033805801,"Census Tract 8058.01, Prince George's County, Maryland",1095,null,1095,1095,0,0,0
1400000US24033805802,"Census Tract 8058.02, Prince George's County, Maryland",1031,null,1031,1031,0,0,0
1400000US24033805904,"Census Tract 8059.04, Prince George's County, Maryland",965,null,965,965,0,0,0
1400000US24033805906,"Census Tract 8059.06, Prince George's County, Maryland",1314,null,1314,1314,0,0,0
1400000US24033805907,"Census Tract 8059.07, Prince George's County, Maryland",1527,null,1527,1527,0,0,0
1400000US24033805908,"Census Tract 8059.08, Prince George's County, Maryland",871,null,871,871,0,0,0
1400000US24033805909,"Census Tract 8059.09, Prince George's County, Maryland",1863,null,1863,1863,0,0,0
1400000US24033806000,"Census Tract 8060, Prince George's County, Maryland",1800,null,1800,1800,0,0,0
1400000US24033806100,"Census Tract 8061, Prince George's County, Maryland",1615,null,1615,1615,0,0,0
1400000US24033806200,"Census Tract 8062, Prince George's County, Maryland",1701,null,1701,1701,0,0,0
1400000US24033806300,"Census Tract 8063, Prince George's County, Maryland",791,null,791,791,0,0,0
1400000US24033806400,"Census Tract 8064, Prince George's County, Maryland",1260,null,1260,1260,0,0,0
1400000US24033806501,"Census Tract 8065.01, Prince George's County, Maryland",1500,null,1500,1500,0,0,0
1400000US24033806601,"Census Tract 8066.01, Prince George's County, Maryland",1344,null,1344,1344,0,0,0
1400000US24033806602,"Census Tract 8066.02, Prince George's County, Maryland",1440,null,1440,1440,0,0,0
1400000US24033806706,"Census Tract 8067.06, Prince George's County, Maryland",1531,null,1531,1531,0,0,0
1400000US24033806708,"Census Tract 8067.08, Prince George's County, Maryland",2299,null,2299,2299,0,0,0
1400000US24033806710,"Census Tract 8067.10, Prince George's County, Maryland",2407,null,2407,2407,0,0,0
1400000US24033806711,"Census Tract 8067.11, Prince George's County, Maryland",2092,null,2092,2092,0,0,0
1400000US24033806712,"Census Tract 8067.12, Prince George's County, Maryland",1489,null,1489,1489,0,0,0
1400000US24033806713,"Census Tract 8067.13, Prince George's County, Maryland",1373,null,1373,1373,0,0,0
1400000US24033806714,"Census Tract 8067.14, Prince George's County, Maryland",1330,null,1330,1330,0,0,0
1400000US24033806800,"Census Tract 8068, Prince George's County, Maryland",1364,null,1364,1364,0,0,0
1400000US24033806900,"Census Tract 8069, Prince George's County, Maryland",1396,null,1396,1396,0,0,0
1400000US24033807000,"Census Tract 8070, Prince George's County, Maryland",3021,null,3021,3021,0,0,0
1400000US24033807102,"Census Tract 8071.02, Prince George's County, Maryland",927,null,927,927,0,0,0
1400000US24033807200,"Census Tract 8072, Prince George's County, Maryland",1435,null,1435,1435,0,0,0
1400000US24033807301,"Census Tract 8073.01, Prince George's County, Maryland",1476,null,1476,1476,0,0,0
1400000US24033807304,"Census Tract 8073.04, Prince George's County, Maryland",625,null,625,625,0,0,0
1400000US24033807305,"Census Tract 8073.05, Prince George's County, Maryland",1116,null,1116,1116,0,0,0
1400000US24033807404,"Census Tract 8074.04, Prince George's County, Maryland",1728,null,1728,1728,0,0,0
1400000US24033807405,"Census Tract 8074.05, Prince George's County, Maryland",2319,null,2319,2319,0,0,0
1400000US24033807407,"Census Tract 8074.07, Prince George's County, Maryland",2293,null,2293,2293,0,0,0
1400000US24033807408,"Census Tract 8074.08, Prince George's County, Maryland",2428,null,2292,2292,0,136,0
1400000US24033807409,"Census Tract 8074.09, Prince George's County, Maryland",1258,null,1258,1258,0,0,0
1400000US24033807410,"Census Tract 8074.10, Prince George's County, Maryland",1594,null,1594,1594,0,0,0
1400000US24035810100,"Census Tract 8101, Queen Anne's County, Maryland",1360,null,0,0,0,1360,0
1400000US24035810200,"Census Tract 8102, Queen Anne's County, Maryland",1072,null,0,0,0,1072,0
1400000US24035810300,"Census Tract 8103, Queen Anne's County, Maryland",1868,null,748,0,748,1120,0
1400000US24035810400,"Census Tract 8104, Queen Anne's County, Maryland",2250,null,930,0,930,1320,0
1400000US24035810500,"Census Tract 8105, Queen Anne's County, Maryland",1882,null,764,0,764,1118,0
1400000US24035810600,"Census Tract 8106, Queen Anne's County, Maryland",2126,null,0,0,0,2126,0
1400000US24035810700,"Census Tract 8107, Queen Anne's County, Maryland",1782,null,1218,1218,0,564,0
1400000US24035810800,"Census Tract 8108, Queen Anne's County, Maryland",2466,null,2151,2151,0,315,0
1400000US24035810901,"Census Tract 8109.01, Queen Anne's County, Maryland",2165,null,1323,709,614,842,0
1400000US24035810902,"Census Tract 8109.02, Queen Anne's County, Maryland",1267,null,874,0,874,393,0
1400000US24035811000,"Census Tract 8110, Queen Anne's County, Maryland",1902,null,1109,1109,0,793,0
1400000US24035990000,"Census Tract 9900, Queen Anne's County, Maryland",0,null,0,0,0,0,0
1400000US24035990100,"Census Tract 9901, Queen Anne's County, Maryland",0,null,0,0,0,0,0
1400000US24035990200,"Census Tract 9902, Queen Anne's County, Maryland",0,null,0,0,0,0,0
1400000US24037875000,"Census Tract 8750, St. Mary's County, Maryland",2184,null,1068,0,1068,1116,0
1400000US24037875100,"Census Tract 8751, St. Mary's County, Maryland",1636,null,522,0,522,1114,0
1400000US24037875201,"Census Tract 8752.01, St. Mary's County, Maryland",1781,null,147,0,147,1634,0
1400000US24037875202,"Census Tract 8752.02, St. Mary's County, Maryland",2135,null,686,0,686,1449,0
1400000US24037875300,"Census Tract 8753, St. Mary's County, Maryland",1690,null,0,0,0,1690,0
1400000US24037875400,"Census Tract 8754, St. Mary's County, Maryland",2829,null,1170,0,1170,1659,0
1400000US24037875500,"Census Tract 8755, St. Mary's County, Maryland",3106,null,1415,736,679,1691,0
1400000US24037875600,"Census Tract 8756, St. Mary's County, Maryland",3377,null,1691,1691,0,1686,0
1400000US24037875700,"Census Tract 8757, St. Mary's County, Maryland",3010,null,822,822,0,2188,0
1400000US24037875801,"Census Tract 8758.01, St. Mary's County, Maryland",225,null,203,203,0,22,0
1400000US24037875802,"Census Tract 8758.02, St. Mary's County, Maryland",1672,null,1468,1468,0,204,0
1400000US24037875901,"Census Tract 8759.01, St. Mary's County, Maryland",3015,null,2637,2637,0,378,0
1400000US24037875902,"Census Tract 8759.02, St. Mary's County, Maryland",3211,null,3051,3051,0,160,0
1400000US24037876001,"Census Tract 8760.01, St. Mary's County, Maryland",2081,null,2081,2081,0,0,0
1400000US24037876002,"Census Tract 8760.02, St. Mary's County, Maryland",3402,null,2992,2992,0,410,0
1400000US24037876100,"Census Tract 8761, St. Mary's County, Maryland",3344,null,348,348,0,2996,0
1400000US24037876200,"Census Tract 8762, St. Mary's County, Maryland",2584,null,70,70,0,2514,0
1400000US24037990000,"Census Tract 9900, St. Mary's County, Maryland",0,null,0,0,0,0,0
1400000US24039930101,"Census Tract 9301.01, Somerset County, Maryland",2693,null,2099,0,2099,594,0
1400000US24039930102,"Census Tract 9301.02, Somerset County, Maryland",1744,null,568,95,473,1176,0
1400000US24039930200,"Census Tract 9302, Somerset County, Maryland",1274,null,0,0,0,1274,0
1400000US24039930300,"Census Tract 9303, Somerset County, Maryland",1343,null,60,0,60,1283,0
1400000US24039930500,"Census Tract 9305, Somerset County, Maryland",2272,null,276,0,276,1996,0
1400000US24039930600,"Census Tract 9306, Somerset County, Maryland",1749,null,1652,0,1652,97,0
1400000US24039980400,"Census Tract 9804, Somerset County, Maryland",55,null,0,0,0,55,0
1400000US24039990100,"Census Tract 9901, Somerset County, Maryland",0,null,0,0,0,0,0
1400000US24041960100,"Census Tract 9601, Talbot County, Maryland",1812,null,0,0,0,1812,0
1400000US24041960201,"Census Tract 9602.01, Talbot County, Maryland",2267,null,880,0,880,1387,0
1400000US24041960300,"Census Tract 9603, Talbot County, Maryland",1665,null,1665,0,1665,0,0
1400000US24041960400,"Census Tract 9604, Talbot County, Maryland",2792,null,2792,0,2792,0,0
1400000US24041960501,"Census Tract 9605.01, Talbot County, Maryland",1934,null,1287,0,1287,647,0
1400000US24041960502,"Census Tract 9605.02, Talbot County, Maryland",1673,null,1389,0,1389,284,0
1400000US24041960600,"Census Tract 9606, Talbot County, Maryland",1162,null,0,0,0,1162,0
1400000US24041960700,"Census Tract 9607, Talbot County, Maryland",2497,null,0,0,0,2497,0
1400000US24041960800,"Census Tract 9608, Talbot County, Maryland",1385,null,0,0,0,1385,0
1400000US24041960900,"Census Tract 9609, Talbot County, Maryland",2390,null,0,0,0,2390,0
1400000US24041990000,"Census Tract 9900, Talbot County, Maryland",0,null,0,0,0,0,0
1400000US24043000100,"Census Tract 1, Washington County, Maryland",1467,null,1467,1467,0,0,0
