OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
593,Census Tract 4045.01 - Location 15,109,15,1,,21.33412919,13.46600543,,,,,,0.204592097
594,Census Tract 4045.02 - Location 15,110,15,1,,21.88641908,15.15387978,,,,,,0.216420247
595,Census Tract 4084 - Location 1,111,1,1,,13.89471018,8.76051712,,,,,,0.101341383
596,Census Tract 4085.03 - Location 1,112,1,1,,13.70096954,5.917588831,,,,,,0.073058984
597,Census Tract 4085.05 - Location 1,113,1,1,,12.91106215,5.270050364,,,,,,0.063445913
598,Census Tract 4085.06 - Location 1,114,1,1,,17.12045748,6.954835027,,,,,,0.080527343
599,Census Tract 4085.07 - Location 1,115,1,1,,17.3187812,9.044931806,,,,,,0.078892134
600,Census Tract 4086.01 - Location 1,116,1,1,,10.89331672,4.444788326,,,,,,0.050860079
601,Census Tract 4086.02 - Location 1,117,1,1,,9.015511623,3.638832083,,,,,,0.039170488
602,Census Tract 4087.02 - Location 1,118,1,1,,9.269449252,3.915559112,,,,,,0.044373734
603,Census Tract 4087.03 - Location 1,119,1,1,,13.80972148,6.526440583,,,,,,0.068530238
604,Census Tract 4087.04 - Location 1,120,1,1,,11.64089935,5.190812985,,,,,,0.057365605
605,Census Tract 4088 - Location 1,121,1,1,,11.77793589,4.348644097,,,,,,0.043064913
606,Census Tract 4113.03 - Location 12,122,12,1,,18.42961454,11.74808375,,,,,,0.136469929
607,Census Tract 4113.06 - Location 12,123,12,1,,17.90364843,10.21576115,,,,,,0.117201603
608,Census Tract 4113.07 - Location 12,124,12,1,,14.21518529,9.937478752,,,,,,0.129674399
609,Census Tract 4113.08 - Location 12,125,12,1,,15.35382849,10.58069586,,,,,,0.142751834
610,Census Tract 4113.09 - Location 12,126,12,1,,22.14555432,12.99431027,,,,,,0.165174508
611,Census Tract 4114.04 - Location 1,127,1,1,,18.88471718,9.698051844,,,,,,0.104373601
612,Census Tract 4114.06 - Location 12,128,12,1,,21.54962005,13.50443535,,,,,,0.158552534
613,Census Tract 4114.08 - Location 12,129,12,1,,16.72340488,9.824640301,,,,,,0.11702137
614,Census Tract 4114.09 - Location 1,130,1,1,,20.90227119,10.66339668,,,,,,0.122559993
615,Census Tract 4114.10 - Location 12,131,12,1,,19.27934882,11.00246022,,,,,,0.130483752
616,Census Tract 4201 - Location 12,132,12,1,,8.338616358,3.090751698,,,,,,0.051761716
617,Census Tract 4202 - Location 12,133,12,1,,10.28866736,3.714907006,,,,,,0.057226888
618,Census Tract 4203.01 - Location 12,134,12,1,,11.78942065,4.298568923,,,,,,0.064197099
619,Census Tract 4203.02 - Location 12,135,12,1,,11.33779866,4.18117868,,,,,,0.065130365
620,Census Tract 4203.03 - Location 12,136,12,1,,10.62191559,3.961677125,,,,,,0.062675871
621,Census Tract 4204.01 - Location 12,137,12,1,,10.91249244,4.245033578,,,,,,0.065232202
622,Census Tract 4204.02 - Location 12,138,12,1,,10.87687919,4.210826569,,,,,,0.065409309
623,Census Tract 4205 - Location 12,139,12,1,,5.089347769,1.667165143,,,,,,0.024921517
624,Census Tract 4206 - Location 12,140,12,1,,9.419078124,2.525126051,,,,,,0.03489395
625,Census Tract 4207.01 - Location 12,141,12,1,,7.40224006,2.441920324,,,,,,0.03725009
626,Census Tract 4207.02 - Location 12,142,12,1,,5.684962507,1.948257369,,,,,,0.026825948
627,Census Tract 4208 - Location 12,143,12,1,,8.126059339,2.844551898,,,,,,0.039837455
628,Census Tract 4209 - Location 12,144,12,1,,8.172512058,2.601635505,,,,,,0.037186695
629,Census Tract 4210 - Location 12,145,12,1,,9.293800702,2.845608942,,,,,,0.034652322
630,Census Tract 4211.01 - Location 12,146,12,1,,9.717600443,3.340956675,,,,,,0.04650442
631,Census Tract 4211.02 - Location 12,147,12,1,,9.148355342,3.690518215,,,,,,0.048500421
632,Census Tract 4212 - Location 12,148,12,1,,10.72042233,4.368180058,,,,,,0.062290184
633,Census Tract 4301.01 - Location 17,149,17,1,,13.42674797,4.240289661,,,,,,0.050911744
635,Census Tract 4301.04 - Location 17,150,17,1,,13.83984068,4.474143942,,,,,,0.052795373
637,Census Tract 4302 - Location 17,151,17,1,,11.94963159,3.793677983,,,,,,0.040665138
639,Census Tract 4303 - Location 17,152,17,1,,11.89762549,5.604704164,,,,,,0.052029266
641,Census Tract 4304 - Location 17,153,17,1,,13.03359154,5.15408024,,,,,,0.050775332
643,Census Tract 4306 - Location 17,154,17,1,,15.54698683,8.216630797,,,,,,0.084265977
645,Census Tract 4307 - Location 17,155,17,1,,14.29294376,5.62107359,,,,,,0.071169125
647,Census Tract 4308 - Location 17,156,17,1,,12.12783686,4.272705834,,,,,,0.061033092
649,Census Tract 4309 - Location 17,157,17,1,,10.52656741,3.595081921,,,,,,0.052203457
651,Census Tract 4401 - Location 1,158,1,1,,14.2285037,5.369366289,,,,,,0.080430483
652,Census Tract 4402 - Location 1,159,1,1,,18.23205471,6.293722153,,,,,,0.089650675
653,Census Tract 4403 - Location 12,160,12,1,,14.43011059,8.845235997,,,,,,0.097424191
654,Census Tract 4404 - Location 12,161,12,1,,15.79467446,6.169808182,,,,,,0.067820288
655,Census Tract 4405 - Location 12,162,12,1,,15.53677062,9.102433674,,,,,,0.079478228
656,Census Tract 4406 - Location 12,163,12,1,,16.82416891,11.2510875,,,,,,0.108011342
657,Census Tract 4407.01 - Location 12,164,12,1,,14.64792989,8.657732324,,,,,,0.092215593
658,Census Tract 4407.02 - Location 12,165,12,1,,18.12565207,11.11749108,,,,,,0.117064401
659,Census Tract 4408 - Location 12,166,12,1,,17.39885414,9.615871743,,,,,,0.090866435
660,Census Tract 4409 - Location 12,167,12,1,,13.86274923,6.592821171,,,,,,0.073072348
661,Census Tract 4410 - Location 12,168,12,1,,12.54456318,5.124850502,,,,,,0.05404553
662,Census Tract 4411.01 - Location 12,169,12,1,,13.30002528,5.497073459,,,,,,0.063235465
663,Census Tract 4411.02 - Location 12,170,12,1,,10.77445648,4.225851762,,,,,,0.047275289
664,Census Tract 4501 - Location 12,171,12,1,,10.37170664,4.516632239,,,,,,0.055912576
665,Census Tract 4502 - Location 12,172,12,1,,12.37355332,4.88186859,,,,,,0.074674666
666,Census Tract 4503 - Location 12,173,12,1,,13.11008877,5.525001489,,,,,,0.087862595
667,Census Tract 4504 - Location 12,174,12,1,,11.21623853,4.617461308,,,,,,0.078107699
668,Census Tract 4505.01 - Location 12,175,12,1,,13.05622605,5.450222552,,,,,,0.092725151
669,Census Tract 4505.03 - Location 12,176,12,1,,15.57183277,6.667394117,,,,,,0.09726267
670,Census Tract 4505.04 - Location 12,177,12,1,,16.26116689,8.398908079,,,,,,0.105317238
671,Census Tract 4508 - Location 12,178,12,1,,13.50036063,7.490471489,,,,,,0.104980847
672,Census Tract 4511 - Location 12,179,12,1,,17.65718692,9.265037851,,,,,,0.10543546
673,Census Tract 4512 - Location 12,180,12,1,,15.88388516,7.254177378,,,,,,0.096796496
674,Census Tract 4513 - Location 12,181,12,1,,15.40007504,8.077706205,,,,,,0.109066668
675,Census Tract 4514.01 - Location 12,182,12,1,,16.74411382,8.669179185,,,,,,0.119364653
676,Census Tract 4514.02 - Location 12,183,12,1,,18.36758417,9.46494446,,,,,,0.13165097
677,Census Tract 4515 - Location 12,184,12,1,,16.22818133,8.388198277,,,,,,0.120154168
678,Census Tract 4516 - Location 12,185,12,1,,16.84932491,9.368652658,,,,,,0.136987532
679,Census Tract 4517.01 - Location 12,186,12,1,,16.35774231,12.04848919,,,,,,0.150213124
680,Census Tract 4517.02 - Location 12,187,12,1,,21.29473638,14.15855507,,,,,,0.180710454
681,Census Tract 4518.02 - Location 12,188,12,1,,25.03159338,13.05472225,,,,,,0.174084249
682,Census Tract 4518.03 - Location 12,189,12,1,,21.39383607,11.51967205,,,,,,0.174445572
683,Census Tract 4520 - Location 12,190,12,1,,14.88932568,8.124607785,,,,,,0.112314696
684,Census Tract 4521 - Location 12,191,12,1,,17.12864197,9.110556878,,,,,,0.121091731
685,Census Tract 4523 - Location 12,192,12,1,,6.450618467,2.833869299,,,,,,0.039285093
686,Census Tract 4524 - Location 12,193,12,1,,15.25478543,6.752452917,,,,,,0.092687206
687,Census Tract 4525 - Location 12,194,12,1,,12.28911891,5.477900077,,,,,,0.080659119
688,Census Tract 4902 - Location 1,195,1,1,,7.928972956,2.904965793,,,,,,0.030140169
689,Census Tract 4903.02 - Location 1,196,1,1,,9.154250125,2.842902809,,,,,,0.03065982
690,Census Tract 4904 - Location 1,197,1,1,,9.995929718,3.797739029,,,,,,0.04490418
691,Census Tract 4905 - Location 1,198,1,1,,8.088621745,2.432261159,,,,,,0.025924818
692,Census Tract 4906.01 - Location 1,199,1,1,,5.486021631,1.778016642,,,,,,0.01339074
693,Census Tract 4906.02 - Location 1,200,1,1,,4.211059387,1.402927507,,,,,,0.008227625
694,Census Tract 4906.03 - Location 1,201,1,1,,3.25425401,0.904904429,,,,,,0.00581038
695,Census Tract 4906.05 - Location 1,202,1,1,,2.19786806,0.475697164,,,,,,0.006019709
696,Census Tract 4907.01 - Location 1,203,1,1,,7.430664063,2.100563049,,,,,,0.022225219
697,Census Tract 4907.03 - Location 1,204,1,1,,4.632615429,1.535399476,,,,,,0.01251078
698,Census Tract 4908 - Location 1,205,1,1,,4.947788239,0.845943451,,,,,,0.012764876
699,Census Tract 4909 - Location 1,206,1,1,,6.158735212,1.851428487,,,,,,0.019641322
700,Census Tract 4910 - Location 1,207,1,1,,6.230230612,1.629302499,,,,,,0.015274149
701,Census Tract 4911 - Location 1,208,1,1,,6.574697406,1.994133096,,,,,,0.018449779
702,Census Tract 4912.01 - Location 1,209,1,1,,7.618762668,2.584182526,,,,,,0.036082085
703,Census Tract 4912.02 - Location 1,210,1,1,,8.047121737,2.60614928,,,,,,0.035298333
704,Census Tract 4913 - Location 1,211,1,1,,8.690761081,3.012461204,,,,,,0.02595142
705,Census Tract 4914.01 - Location 1,212,1,1,,9.079962356,3.327631327,,,,,,0.037881795
706,Census Tract 4914.02 - Location 1,213,1,1,,10.78153631,3.766294328,,,,,,0.048175558
707,Census Tract 4915 - Location 1,214,1,1,,10.00428728,3.565533026,,,,,,0.045035876
708,Census Tract 4916 - Location 1,215,1,1,,10.64285424,3.643517169,,,,,,0.05155633
709,Census Tract 4917.01 - Location 1,216,1,1,,13.4342074,6.93805025,,,,,,0.06776194
710,Census Tract 4919 - Location 1,217,1,1,,13.54899619,4.889647216,,,,,,0.074176252
711,Census Tract 4920.01 - Location 1,218,1,1,,11.51981627,3.805252165,,,,,,0.056549222
712,Census Tract 4920.02 - Location 1,219,1,1,,11.91740771,4.189644375,,,,,,0.062368835
713,Census Tract 4921.01 - Location 1,220,1,1,,13.50099087,4.903707504,,,,,,0.071441862
714,Census Tract 4921.02 - Location 1,221,1,1,,13.51520617,4.667524553,,,,,,0.058161576
715,Census Tract 4922 - Location 1,222,1,1,,16.88036633,8.062886173,,,,,,0.089265083
716,Census Tract 4923 - Location 12,223,12,1,,15.23861931,7.484669046,,,,,,0.102397014
717,Census Tract 4924.02 - Location 1,224,1,1,,24.98763002,16.77763845,,,,,,0.203676393
718,Census Tract 4925 - Location 17,225,17,1,,15.49773875,5.234324435,,,,,,0.067280849
720,Census Tract 4926 - Location 1,226,1,1,,15.46405511,7.937904495,,,,,,0.083380591
721,Census Tract 8610.03 - Location 10,227,10,1,,29.9163326,17.50532071,,,,,,0.227742107
722,Census Tract 8610.04 - Location 10,228,10,1,,28.62885592,19.05817073,,,,,,0.236367113
723,Census Tract 5052.07 - Location 15,229,15,1,,18.7551502,13.27826229,,,,,,0.162118221
724,Census Tract 5052.08 - Location 15,230,15,1,,23.71689116,16.34707403,,,,,,0.185282776
725,Census Tract 5078.01 - Location 15,231,15,1,,2.523340207,0.806863992,,,,,,0.010739959
726,Census Tract 8502.02 - Location 7,232,7,1,,31.47101827,21.07921075,,,,,,0.308367094
727,Census Tract 8507.06 - Location 7,233,7,1,,19.62460174,12.74693597,,,,,,0.127574255
728,Census Tract 8507.08 - Location 7,234,7,1,,18.524314,10.79936852,,,,,,0.113958899
729,Census Tract 8507.09 - Location 7,235,7,1,,14.74562464,9.308260079,,,,,,0.10664564
730,Census Tract 8507.10 - Location 7,236,7,1,,23.45357613,13.76287765,,,,,,0.14639492
731,Census Tract 8507.11 - Location 7,237,7,1,,20.9756322,12.36943189,,,,,,0.136577933
732,Census Tract 8508.01 - Location 7,238,7,1,,14.33889538,8.513876272,,,,,,0.100291603
733,Census Tract 8509.01 - Location 7,239,7,1,,18.50582793,11.36567137,,,,,,0.138289493
734,Census Tract 8509.02 - Location 7,240,7,1,,21.31774892,12.85205717,,,,,,0.160404737
735,Census Tract 8509.05 - Location 7,241,7,1,,17.37192283,11.28421103,,,,,,0.145491286
736,Census Tract 8509.06 - Location 7,242,7,1,,19.4640794,12.33503887,,,,,,0.152447355
737,Census Tract 9704 - Location 6,243,6,1,,40.20643291,32.04520954,,,,,,0.506681891
738,Census Tract 7501 - Location 14,244,14,1,,2.090871986,0.450134916,,,,,,0.005888498
739,Census Tract 7502 - Location 14,245,14,1,,4.819181494,1.102876482,,,,,,0.009111913
740,Census Tract 7503 - Location 14,246,14,1,,5.300462155,1.244651111,,,,,,0.011600685
741,Census Tract 7505.04 - Location 14,247,14,1,,9.043043137,2.900098801,,,,,,0.024818732
742,Census Tract 7505.05 - Location 14,248,14,1,,8.876362248,2.907268677,,,,,,0.030535284
743,Census Tract 7505.06 - Location 14,249,14,1,,10.68191419,3.640998678,,,,,,0.050026979
744,Census Tract 7506 - Location 14,250,14,1,,2.455747887,0.631498445,,,,,,0.008336034
745,Census Tract 7507.01 - Location 14,251,14,1,,8.247361568,2.899752924,,,,,,0.033402333
746,Census Tract 7507.02 - Location 14,252,14,1,,4.65266891,1.173671241,,,,,,0.011459495
747,Census Tract 7508.01 - Location 14,253,14,1,,4.003279841,1.209676435,,,,,,0.012674499
748,Census Tract 7508.02 - Location 14,254,14,1,,9.244853477,3.291197964,,,,,,0.042257194
749,Census Tract 7510.02 - Location 14,255,14,1,,11.42292241,5.287019416,,,,,,0.041720552
750,Census Tract 7510.03 - Location 14,256,14,1,,9.70250982,2.985952583,,,,,,0.038217125
751,Census Tract 7512.02 - Location 14,257,14,1,,9.465291754,3.554346186,,,,,,0.042575995
752,Census Tract 7519.02 - Location 14,258,14,1,,14.79482365,5.743930817,,,,,,0.078093788
753,Census Tract 7651 - Location 14,259,14,1,,6.090042114,1.633434296,,,,,,0.020233827
754,Census Tract 7722 - Location 14,260,14,1,,9.820530595,2.782041569,,,,,,0.032541344
755,Census Tract 7754 - Location 14,261,14,1,,23.37244313,16.61963272,,,,,,0.224387001
756,Census Tract 3011.05 - Location 3,262,3,1,,23.32948004,17.29694881,,,,,,0.223796242
757,Census Tract 3011.06 - Location 3,263,3,1,,25.27666577,18.61010979,,,,,,0.229849748
758,Census Tract 3011.07 - Location 3,264,3,1,,23.45471744,16.16815017,,,,,,0.224468119
759,Census Tract 3011.08 - Location 3,265,3,1,,23.4936338,14.76733617,,,,,,0.211642968
760,Census Tract 3012.02 - Location 3,266,3,1,,23.60986861,17.76654421,,,,,,0.246931743
761,Census Tract 3012.04 - Location 3,267,3,1,,22.25903715,15.92605398,,,,,,0.245823157
762,Census Tract 3012.05 - Location 3,268,3,1,,21.50992505,16.78249823,,,,,,0.236687667
763,Census Tract 3013.01 - Location 12,269,12,1,,23.45054614,16.75182022,,,,,,0.239996354
764,Census Tract 3013.02 - Location 3,270,3,1,,21.81689387,15.08938516,,,,,,0.255267567
765,Census Tract 3014.01 - Location 12,271,12,1,,22.90427238,16.03220126,,,,,,0.22932995
766,Census Tract 3014.02 - Location 12,272,12,1,,25.78511262,17.51536702,,,,,,0.244131298
767,Census Tract 3016.01 - Location 3,273,3,1,,23.43220289,15.73043201,,,,,,0.253233206
768,Census Tract 3016.02 - Location 3,274,3,1,,25.63315567,16.46250142,,,,,,0.21636199
769,Census Tract 3017.03 - Location 3,275,3,1,,18.78487994,12.45320288,,,,,,0.207071071
770,Census Tract 3017.04 - Location 3,276,3,1,,17.3213886,11.59235069,,,,,,0.177438327
771,Census Tract 3032.05 - Location 3,277,3,1,,36.84789008,24.98444086,,,,,,0.32035177
772,Census Tract 3032.06 - Location 3,278,3,1,,32.27036685,18.21321646,,,,,,0.292008282
773,Census Tract 3035.01 - Location 3,279,3,1,,27.47444327,19.94729937,,,,,,0.257563377
774,Census Tract 3036.02 - Location 3,280,3,1,,27.77658472,19.81307214,,,,,,0.234967048
775,Census Tract 3036.05 - Location 3,281,3,1,,24.71330789,15.05384913,,,,,,0.224825012
776,Census Tract 3036.06 - Location 3,282,3,1,,27.72872418,17.52386669,,,,,,0.211946391
777,Census Tract 3038.01 - Location 3,283,3,1,,28.3967863,16.83412841,,,,,,0.269417144
778,Census Tract 3038.02 - Location 3,284,3,1,,29.12710076,17.07191137,,,,,,0.27159881
779,Census Tract 3038.03 - Location 3,285,3,1,,26.14242381,16.0514752,,,,,,0.252951126
780,Census Tract 3039 - Location 3,286,3,1,,26.65645612,16.3315639,,,,,,0.243367757
781,Census Tract 3061 - Location 3,287,3,1,,4.452006067,1.47031752,,,,,,0.010907942
782,Census Tract 3062 - Location 3,288,3,1,,6.717974934,1.78555838,,,,,,0.015672367
783,Census Tract 6011.03 - Location 5,289,5,1,,13.38329586,5.342480813,,,,,,0.057973739
784,Census Tract 6011.04 - Location 5,290,5,1,,7.922061989,3.244543724,,,,,,0.046119739
785,Census Tract 6011.05 - Location 5,291,5,1,,7.87022222,3.899683827,,,,,,0.037378817
786,Census Tract 6011.07 - Location 5,292,5,1,,14.36563356,6.409915634,,,,,,0.068512544
787,Census Tract 6011.08 - Location 5,293,5,1,,12.08620945,5.571022063,,,,,,0.056271253
788,Census Tract 6012.03 - Location 5,294,5,1,,15.06288676,7.369847599,,,,,,0.084836641
789,Census Tract 6012.04 - Location 5,295,5,1,,17.64843962,8.51670376,,,,,,0.081604778
790,Census Tract 6022.01 - Location 5,296,5,1,,15.51793288,6.115054285,,,,,,0.084635964
791,Census Tract 6022.02 - Location 5,297,5,1,,12.16031005,4.436206703,,,,,,0.055637998
792,Census Tract 6023.02 - Location 5,298,5,1,,11.29763961,4.438248965,,,,,,0.030784493
793,Census Tract 6023.04 - Location 5,299,5,1,,13.74175087,6.875755887,,,,,,0.064464971
794,Census Tract 6023.05 - Location 5,300,5,1,,12.07938002,4.968016775,,,,,,0.050660711
795,Census Tract 6023.06 - Location 5,301,5,1,,9.672347528,4.121457303,,,,,,0.038047706
796,Census Tract 6026 - Location 5,302,5,1,,9.773947566,3.15656582,,,,,,0.037300404
797,Census Tract 6027 - Location 5,303,5,1,,2.942541923,1.041077766,,,,,,0.011407268
798,Census Tract 6028 - Location 5,304,5,1,,6.074627446,1.796023259,,,,,,0.015865003
799,Census Tract 6029 - Location 5,305,5,1,,10.62548342,3.733556176,,,,,,0.025120142
800,Census Tract 6054.01 - Location 5,306,5,1,,13.0587648,6.569545316,,,,,,0.06612652
801,Census Tract 6055.02 - Location 5,307,5,1,,18.33387334,9.545783594,,,,,,0.114753699
802,Census Tract 6055.03 - Location 5,308,5,1,,17.36261751,8.012160427,,,,,,0.092495692
803,Census Tract 6055.04 - Location 9,309,9,1,,20.04910329,10.50113491,,,,,,0.130419684
804,Census Tract 6055.05 - Location 5,310,5,1,,20.69782814,11.39501456,,,,,,0.134641654
805,Census Tract 6056.01 - Location 5,311,5,1,,19.41160473,10.63087574,,,,,,0.115957836
806,Census Tract 6056.02 - Location 5,312,5,1,,16.82395542,9.656199426,,,,,,0.103470802
807,Census Tract 6066.01 - Location 5,313,5,1,,13.63043181,6.813637074,,,,,,0.052580111
808,Census Tract 6066.03 - Location 5,314,5,1,,13.90279966,7.289639208,,,,,,0.071433701
809,Census Tract 6066.04 - Location 5,315,5,1,,15.10926338,8.066761765,,,,,,0.064975476
810,Census Tract 6066.06 - Location 5,316,5,1,,11.64395347,5.14391964,,,,,,0.052157837
811,Census Tract 6066.07 - Location 5,317,5,1,,13.35373534,5.270811254,,,,,,0.045248239
812,Census Tract 6067.01 - Location 5,318,5,1,,15.48403264,9.227469088,,,,,,0.097349449
813,Census Tract 6067.04 - Location 5,319,5,1,,17.21157151,9.730825023,,,,,,0.082247401
814,Census Tract 6067.06 - Location 5,320,5,1,,13.341694,6.10507515,,,,,,0.065146031
815,Census Tract 6068.03 - Location 5,321,5,1,,17.55760358,10.95761178,,,,,,0.115449678
816,Census Tract 6068.04 - Location 5,322,5,1,,19.92484472,12.3572139,,,,,,0.109137138
817,Census Tract 6069.01 - Location 5,323,5,1,,17.8982116,10.26133016,,,,,,0.106020165
818,Census Tract 6069.04 - Location 5,324,5,1,,24.20853954,12.9377586,,,,,,0.140374345
819,Census Tract 6069.05 - Location 5,325,5,1,,21.47713551,11.85387926,,,,,,0.125116319
820,Census Tract 6069.06 - Location 5,326,5,1,,21.19460856,14.17409193,,,,,,0.155198657
821,Census Tract 6069.07 - Location 5,327,5,1,,20.95196985,14.28236954,,,,,,0.143546495
822,Census Tract 7001.04 - Location 13,328,13,1,,13.35654456,4.586050233,,,,,,0.055349763
823,Census Tract 7001.05 - Location 9,329,9,1,,15.40390509,8.321157124,,,,,,0.112151388
824,Census Tract 7002.07 - Location 13,330,13,1,,15.95037676,7.880311907,,,,,,0.096253894
825,Census Tract 7003.08 - Location 13,331,13,1,,9.853418688,3.605453679,,,,,,0.03748112
826,Census Tract 7003.09 - Location 13,332,13,1,,8.114853254,2.501774257,,,,,,0.024523461
827,Census Tract 7006.06 - Location 20,333,20,1,,9.316930059,3.255257945,,,,,,0.045361615
828,Census Tract 7006.10 - Location 13,334,13,1,,19.4896856,6.426215906,,,,,,0.043226933
829,Census Tract 7006.15 - Location 20,335,20,1,,13.32695007,5.709135056,,,,,,0.061769675
830,Census Tract 7007.06 - Location 13,336,13,1,,8.095521703,3.250235159,,,,,,0.031263508
831,Census Tract 7007.11 - Location 20,337,20,1,,12.84391785,4.667356491,,,,,,0.047906588
832,Census Tract 7007.13 - Location 13,338,13,1,,10.39659199,4.459513273,,,,,,0.048217721
833,Census Tract 7007.15 - Location 13,339,13,1,,14.51891032,6.315517981,,,,,,0.057635826
834,Census Tract 7007.18 - Location 20,340,20,1,,7.721280031,2.604241288,,,,,,0.021831563
835,Census Tract 7007.20 - Location 13,341,13,1,,13.332762,6.354576944,,,,,,0.071291295
836,Census Tract 7007.21 - Location 13,342,13,1,,10.50892856,4.482554975,,,,,,0.041805304
837,Census Tract 7007.23 - Location 20,343,20,1,,10.45176816,4.443495276,,,,,,0.046734558
838,Census Tract 7007.24 - Location 20,344,20,1,,8.403361544,4.462223745,,,,,,0.040154513
839,Census Tract 7008.10 - Location 13,345,13,1,,11.72386425,3.76589343,,,,,,0.035292423
840,Census Tract 7008.11 - Location 13,346,13,1,,13.07021336,4.505128147,,,,,,0.048533697
841,Census Tract 7008.12 - Location 13,347,13,1,,13.63287799,6.179792344,,,,,,0.046600492
842,Census Tract 7008.13 - Location 13,348,13,1,,11.87544773,3.992783148,,,,,,0.029832721
843,Census Tract 7008.15 - Location 13,349,13,1,,9.116611508,3.274634224,,,,,,0.031074378
844,Census Tract 7008.18 - Location 13,350,13,1,,7.193669777,2.295160133,,,,,,0.024529848
845,Census Tract 7008.19 - Location 13,351,13,1,,7.184325791,2.105375661,,,,,,0.016287345
846,Census Tract 7008.20 - Location 13,352,13,1,,9.931748993,3.990432254,,,,,,0.039332008
847,Census Tract 7008.22 - Location 20,353,20,1,,11.36190836,5.23631824,,,,,,0.04733838
848,Census Tract 7008.23 - Location 20,354,20,1,,9.063418122,3.840868837,,,,,,0.049991046
849,Census Tract 7008.26 - Location 20,355,20,1,,7.997105866,3.531263185,,,,,,0.039595252
850,Census Tract 7008.28 - Location 20,356,20,1,,5.789683012,2.111007029,,,,,,0.027825803
851,Census Tract 7008.29 - Location 20,357,20,1,,8.672842916,3.095060332,,,,,,0.034551273
852,Census Tract 7008.30 - Location 13,358,13,1,,6.43681293,1.719127176,,,,,,0.005110969
853,Census Tract 7008.32 - Location 13,359,13,1,,5.941917536,1.749563801,,,,,,0.012396364
854,Census Tract 7008.33 - Location 13,360,13,1,,6.718583837,1.7386957,,,,,,0.01336469
855,Census Tract 7008.34 - Location 13,361,13,1,,6.483057745,1.463482043,,,,,,0.008208054
856,Census Tract 7009.01 - Location 20,362,20,1,,9.520892181,3.916593275,,,,,,0.048549624
857,Census Tract 7009.02 - Location 20,363,20,1,,11.19832981,4.445004748,,,,,,0.055599759
858,Census Tract 7009.04 - Location 20,364,20,1,,13.71128001,5.954023534,,,,,,0.08355996
859,Census Tract 7009.05 - Location 20,365,20,1,,12.66611791,6.646776706,,,,,,0.080166946
860,Census Tract 7010.01 - Location 20,366,20,1,,11.21374526,4.989478767,,,,,,0.062066391
861,Census Tract 7010.02 - Location 20,367,20,1,,12.09176886,4.512344509,,,,,,0.049611908
862,Census Tract 7010.04 - Location 20,368,20,1,,9.0640036,3.809691672,,,,,,0.03250687
863,Census Tract 7010.05 - Location 20,369,20,1,,8.188101077,3.33006701,,,,,,0.03923596
864,Census Tract 7010.06 - Location 20,370,20,1,,6.167846389,2.349596359,,,,,,0.025125271
865,Census Tract 7010.07 - Location 20,371,20,1,,4.808097417,2.179007271,,,,,,0.013958442
866,Census Tract 7011.01 - Location 20,372,20,1,,13.98885835,5.75446622,,,,,,0.081886711
867,Census Tract 7011.02 - Location 20,373,20,1,,14.48007326,5.688323412,,,,,,0.079555212
868,Census Tract 7012.01 - Location 20,374,20,1,,18.24583092,8.667072988,,,,,,0.114277626
869,Census Tract 7012.02 - Location 20,375,20,1,,17.67931476,9.670271479,,,,,,0.116421975
870,Census Tract 7012.05 - Location 20,376,20,1,,15.01091733,7.366310513,,,,,,0.08681591
871,Census Tract 7012.06 - Location 20,377,20,1,,12.7713196,6.743871379,,,,,,0.062080103
872,Census Tract 7012.10 - Location 20,378,20,1,,11.36500537,4.650684169,,,,,,0.039621783
873,Census Tract 7012.11 - Location 20,379,20,1,,8.53336812,3.700081048,,,,,,0.046997118
874,Census Tract 7012.14 - Location 20,380,20,1,,17.35085262,9.546689942,,,,,,0.122833657
875,Census Tract 7012.15 - Location 20,381,20,1,,16.70775185,9.18027405,,,,,,0.115995307
876,Census Tract 7012.16 - Location 20,382,20,1,,15.73341976,8.057170122,,,,,,0.09871568
877,Census Tract 7012.18 - Location 20,383,20,1,,14.12234163,7.361120808,,,,,,0.090852187
878,Census Tract 7012.19 - Location 20,384,20,1,,19.44031271,8.451466713,,,,,,0.097581434
879,Census Tract 7012.20 - Location 20,385,20,1,,7.29920749,2.978780934,,,,,,0.031102066
880,Census Tract 7012.21 - Location 20,386,20,1,,5.387885813,1.68240894,,,,,,0.01498118
881,Census Tract 7013.03 - Location 9,387,9,1,,11.82567841,5.535571593,,,,,,0.068104951
882,Census Tract 7013.04 - Location 9,388,9,1,,7.378964161,2.369666639,,,,,,0.029348258
883,Census Tract 7013.12 - Location 9,389,9,1,,5.130654259,1.797505662,,,,,,0.025475987
884,Census Tract 7013.13 - Location 9,390,9,1,,6.632141572,2.472075487,,,,,,0.0298973
885,Census Tract 7013.14 - Location 9,391,9,1,,4.5812926,1.464921238,,,,,,0.011426698
886,Census Tract 7014.07 - Location 9,392,9,1,,13.9507338,6.368902256,,,,,,0.062722401
887,Census Tract 7014.14 - Location 9,393,9,1,,19.20127635,12.33686377,,,,,,0.119918394
888,Census Tract 7014.17 - Location 9,394,9,1,,18.15738844,12.10804678,,,,,,0.139547177
